bathrooms,bedrooms,city,region,monthSold,homeType,livingArea,lotSize,price,yearBuilt,resoFacts.garageParkingCapacity,NearestSchoolDistance,NearestHospitalDistance,ShopsIn2Miles
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1682,6500,480000,1993,2,0.42612669,1.691754,6
1,1,Fresno,Central Valley,August,CONDO,817,1125,251500,1998,1,0.47062323,0.44492491,122
2,2,Fresno,Central Valley,July,CONDO,1115,1125,273000,1998,1,0.52311896,0.43353922,132
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1769,6700,455000,1990,2,0.37561372,2.02656972,15
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1465,6490,420000,1990,0,0.43865618,2.09108587,16
2,3,Fresno,Central Valley,June,SINGLE_FAMILY,1484,6581,450000,1990,2,0.3697472,2.14033322,16
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1646,7006,487500,1995,3,0.20503313,2.26343029,4
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,1661,5850,499000,1995,0,0.28622514,2.43241554,3
2,4,Fresno,Central Valley,September,SINGLE_FAMILY,1793,5401,497000,1994,3,0.23084095,2.43637214,4
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,1646,5401,465000,1994,3,0.19460403,2.50416093,4
3,4,Fresno,Central Valley,August,SINGLE_FAMILY,1844,5401,489000,1994,3,0.16534719,2.50185785,4
1.5,3,Fresno,Central Valley,August,SINGLE_FAMILY,1465,6272,337500,1989,0,0.26709714,1.21848558,61
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,1620,6000,445000,1995,2,0.33315929,2.38120162,21
3,4,Fresno,Central Valley,August,SINGLE_FAMILY,1861,5131,425000,1991,2,0.13344533,0.92695528,60
2,2,Fresno,Central Valley,June,CONDO,1118,1849,305000,1983,1,0.61577507,0.52980425,123
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1338,6098,400000,1994,0,0.36106725,1.19335812,61
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,2214,7670,495000,1997,2,0.35785356,1.08089074,61
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1620,5500,499000,2003,2,0.20632231,2.91817171,18
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1494,6300,485000,2000,2,0.60224608,1.44216119,59
2,2,Fresno,Central Valley,September,SINGLE_FAMILY,1407,2200,315000,1980,1,0.44275301,0.57828411,134
2,3,Fresno,Central Valley,July,CONDO,1744,2800,425000,1980,1,0.44275301,0.57828411,134
2,2,Fresno,Central Valley,September,CONDO,1398,2200,349888,1980,1,0.44275301,0.57828411,134
2,2,Fresno,Central Valley,July,SINGLE_FAMILY,1407,2200,349888,1980,1,0.44275301,0.57828411,134
2,2,Fresno,Central Valley,July,SINGLE_FAMILY,1025,4051,303000,1984,1,0.34981572,0.21447688,135
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1460,5201,435000,1994,2,0.20426937,0.64058736,61
3,2,Fresno,Central Valley,June,TOWNHOUSE,1358,1755,300000,1988,0,0.37854213,0.46353461,128
3,2,Fresno,Central Valley,July,SINGLE_FAMILY,1538,3330,410000,1996,2,0.07970013,0.77922991,62
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1354,6181,435000,2005,2,0.44233491,1.18720261,61
2,2,Fresno,Central Valley,July,CONDO,1141,1408,295000,1991,1,0.45977316,1.06755191,128
2,2,Fresno,Central Valley,September,CONDO,1111,1394,307000,1990,2,0.45977316,1.06755191,128
2,2,Fresno,Central Valley,July,CONDO,1111,1394,295000,1990,2,0.43948292,1.0765131,134
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1168,4081,380000,1988,2,0.27729664,1.41381169,101
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1958,6599,495000,1992,0,0.46255969,1.56623229,43
3,3,Fresno,Central Valley,July,SINGLE_FAMILY,1870,4608,425000,1986,2,0.52758218,1.42059679,65
2.5,4,Fresno,Central Valley,August,SINGLE_FAMILY,1853,7797,364000,2007,0,0.55351413,2.12288265,25
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1523,4462,440000,1987,2,0.62510268,1.12618485,93
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1538,4159,415000,1998,1,0.5165484,1.98823904,23
2,3,Fresno,Central Valley,July,CONDO,1517,3960,410000,1995,1,0.51047993,1.99075045,23
2,3,Fresno,Central Valley,June,SINGLE_FAMILY,1298,6324,405000,1993,2,0.58512521,2.303963,23
3,4,Fresno,Central Valley,August,SINGLE_FAMILY,2700,13721,300000,1990,0,0.4888185,0.92307054,95
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,1338,4200,425000,1992,2,0.26442777,1.62663015,6
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1484,5536,455000,1990,1,0.12860243,1.9952831,6
2,3,Fresno,Central Valley,June,SINGLE_FAMILY,1507,6000,455000,2001,2,0.31892512,2.77093353,14
3,2,Fresno,Central Valley,September,TOWNHOUSE,1234,1729,355000,1985,2,0.42977557,1.39625729,77
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1304,5501,450000,1999,2,0.26551163,2.64449867,3
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1703,6900,490000,2006,2,0.40349634,3.23758325,12
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1345,18900,355000,1959,2,0.82940237,4.31686987,6
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,1376,6000,360000,2004,2,0.35153209,5.22629993,3
1,3,Fresno,Central Valley,September,SINGLE_FAMILY,1206,43560,330000,1948,4,0.15167964,5.00900082,3
2,3,Fresno,Central Valley,June,SINGLE_FAMILY,1321,3963,250000,1987,0,0.37038314,4.82423849,9
2,4,Fresno,Central Valley,July,SINGLE_FAMILY,1527,6000,375000,2005,2,0.23975889,4.33148652,9
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1327,6337,335000,2006,2,0.21493107,4.36077901,9
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1124,6000,325000,0,2,0.30218083,3.78100503,61
1,2,Fresno,Central Valley,July,SINGLE_FAMILY,980,6000,275000,1967,1,0.40746181,3.81705045,23
2,4,Fresno,Central Valley,September,SINGLE_FAMILY,1528,6060,355000,1989,2,0.43478858,4.80698766,21
2,4,Fresno,Central Valley,July,SINGLE_FAMILY,1769,7200,398000,1976,2,0.53843669,4.16051699,33
1.5,3,Fresno,Central Valley,July,SINGLE_FAMILY,1285,6185,252000,1977,0,0.61759814,4.23829043,23
2,3,Fresno,Central Valley,June,SINGLE_FAMILY,1148,5501,275000,1986,0,0.35850946,4.21854347,9
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1591,4386,347000,1990,2,0.55619847,4.33092304,23
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1340,6649,340000,1992,2,0.53666991,4.57193033,21
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,1340,6832,360000,1991,2,0.48389678,4.57370777,21
2,4,Fresno,Central Valley,August,SINGLE_FAMILY,2253,67953,449000,1988,0,0.35582054,4.50301501,9
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1204,6000,332000,1989,2,0.1859865,5.80533612,10
3,3,Fresno,Central Valley,June,SINGLE_FAMILY,1503,3220,360000,2006,2,0.47696563,4.53577056,44
3,3,Fresno,Central Valley,June,SINGLE_FAMILY,1971,5724,428900,2006,2,0.36949966,4.49866351,51
2,2,Fresno,Central Valley,July,SINGLE_FAMILY,1187,3220,343000,2006,2,0.37521153,4.55199155,40
3,4,Fresno,Central Valley,July,SINGLE_FAMILY,1974,7753,495000,1987,3,0.25221603,4.58364609,33
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1256,3404,357900,2006,2,0.44176833,4.62590403,36
2,2,Fresno,Central Valley,August,SINGLE_FAMILY,1623,3711,384500,2006,2,0.41585893,4.62300929,36
3,4,Fresno,Central Valley,August,SINGLE_FAMILY,2468,6630,485000,2004,2,0.36821288,4.76564251,21
3,3,Fresno,Central Valley,August,SINGLE_FAMILY,1940,2170,430000,2007,2,0.34858145,4.63915791,35
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,1987,8050,480000,2009,3,0.60690568,6.68765665,4
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,1239,4000,346500,1988,1,0.39730837,4.85516529,9
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1479,,225000,,0,0.36303658,6.07395174,14
3,4,Fresno,Central Valley,August,SINGLE_FAMILY,2208,6800,450000,2018,2,0.30555895,5.06784313,18
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,1154,4300,345000,1986,1,0.48666262,5.84413079,17
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,1510,9000,434000,1987,2,0.58138202,4.92138281,30
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1155,4000,319000,1986,1,0.41567302,5.9000468,17
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1381,7740,375000,1983,2,0.32115604,5.10687792,33
1,2,Fresno,Central Valley,July,CONDO,916,888,220500,1980,1,0.60920416,4.13506426,53
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1284,5900,325000,1972,2,0.42717825,3.92069589,61
,,Fresno,Central Valley,July,LOT,,35301,306000,,0,0.66863102,4.94851385,27
3,3,Fresno,Central Valley,August,SINGLE_FAMILY,1744,6300,416000,1992,2,0.15871352,5.51142724,17
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1653,6000,400000,2006,2,0.61472789,5.3853962,5
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1092,10402,330000,1948,2,0.65765017,5.4261675,6
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,1202,6000,200000,1981,2,0.66409029,5.6267783,17
2,3,Fresno,Central Valley,June,SINGLE_FAMILY,1541,4486,305000,1994,0,0.28753326,5.44172901,5
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1651,12153,429000,2005,2,0.78086519,5.35786198,48
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1680,38986,375000,1973,0,0.39847796,5.48248039,1
3.5,3,Fresno,Central Valley,July,SINGLE_FAMILY,2653,9147,375000,1991,0,0.39549713,5.20951303,42
3,3,Fresno,Central Valley,August,SINGLE_FAMILY,1722,7801,430000,1991,2,0.70418239,5.50466928,47
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,1495,6364,364000,1983,2,0.52786373,5.84559876,17
2,4,Fresno,Central Valley,July,SINGLE_FAMILY,2016,6900,424000,2010,2,0.674636,5.71706565,3
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1524,6420,361000,1989,2,0.16865881,5.88744614,10
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1867,7140,465000,2001,2,0.53747341,5.75866679,49
3,3,Fresno,Central Valley,July,SINGLE_FAMILY,1828,3128,420000,2007,2,0.43921623,5.29286775,38
3,4,Fresno,Central Valley,July,SINGLE_FAMILY,2060,6300,440000,1994,2,0.62936296,5.75551999,41
1,2,Fresno,Central Valley,September,SINGLE_FAMILY,720,9100,201000,1963,1,0.28066041,5.96152049,15
3,5,Fresno,Central Valley,August,SINGLE_FAMILY,2410,8515,485000,2006,3,0.29393933,6.17598577,10
2,4,Fresno,Central Valley,June,SINGLE_FAMILY,1936,7701,470000,1995,3,0.35280998,5.43931772,38
2,4,Fresno,Central Valley,August,SINGLE_FAMILY,1549,6174,409000,1997,2,0.65140759,5.91363045,45
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1584,6300,392000,1989,2,0.28400348,5.90307035,42
2,2,Fresno,Central Valley,July,SINGLE_FAMILY,1000,3001,307000,1982,1,0.14132115,6.08291475,13
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1475,7740,360000,1996,2,0.06840331,6.15760822,10
3,4,Fresno,Central Valley,July,SINGLE_FAMILY,2084,6180,415000,1993,2,0.49381149,6.29503324,10
2,2,Fresno,Central Valley,August,SINGLE_FAMILY,1039,6325,325000,1991,0,0.22239014,5.97772664,41
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1931,8041,439900,2004,2,0.72406887,5.96494695,0
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1230,7140,378000,1999,2,0.69519498,5.74859863,53
2.5,3,Fresno,Central Valley,July,SINGLE_FAMILY,1703,6272,400000,1991,0,0.59793514,5.94229806,40
3,4,Fresno,Central Valley,July,SINGLE_FAMILY,2151,2400,415000,2008,2,0.48383736,4.91299043,36
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1492,6000,385000,1996,2,0.20421315,5.75332679,39
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1747,6100,410000,2002,2,0.4424409,6.11938322,0
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1659,6000,430000,1996,3,0.2088623,5.76004951,39
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1540,6100,400000,2003,2,0.43074742,6.15754019,0
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1876,6000,408000,2002,3,0.3882387,6.18049708,0
2,4,Fresno,Central Valley,July,SINGLE_FAMILY,1876,6000,410000,2003,2,0.63833721,6.13301496,0
2,4,Fresno,Central Valley,June,SINGLE_FAMILY,1717,6181,389000,1998,2,0.15089136,6.32741893,10
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1600,5401,369900,1998,2,0.29033536,6.18218555,40
3,4,Fresno,Central Valley,September,SINGLE_FAMILY,2207,6566,475000,1996,2,0.41841639,6.19492612,39
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1445,6098,355000,2009,0,0.78451742,6.43317754,3
2,4,Fresno,Central Valley,August,SINGLE_FAMILY,1893,6000,450000,1995,2,0.36033219,6.26542489,37
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1675,5967,390000,1995,0,0.63438859,6.20586156,36
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1293,4199,313200,1993,0,0.60423722,5.05916,36
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1642,7442,400000,1989,2,0.59873561,5.10506586,43
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,1529,7350,335000,1991,2,0.1186117,6.19161538,41
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1333,6324,380000,1989,2,0.40319369,5.75924717,45
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1529,7350,389000,1989,2,0.62462728,5.52455088,48
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1754,6721,389000,1989,2,0.7677256,5.39551228,51
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1510,6161,402000,1987,2,0.58984139,5.02304269,36
2,3,Fresno,Central Valley,June,SINGLE_FAMILY,1256,6120,355000,1987,2,0.6795039,5.07827719,35
3,4,Fresno,Central Valley,July,SINGLE_FAMILY,1974,6176,415000,1989,2,0.39876831,4.54235856,33
3,4,Fresno,Central Valley,July,SINGLE_FAMILY,2062,8141,460000,1986,3,0.5364561,4.70283866,31
3,4,Fresno,Central Valley,July,SINGLE_FAMILY,2153,6600,499000,2006,2,0.56083529,5.91262045,39
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1468,6000,393000,1993,2,0.45919022,6.15041611,39
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1664,8001,458000,1992,2,0.5117294,6.06688462,39
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1798,7920,465000,1996,0,0.33176203,5.78662614,38
3,3,Fresno,Central Valley,July,SINGLE_FAMILY,1600,6912,465000,1999,3,0.35340048,5.72517628,38
1,3,Fresno,Central Valley,July,SINGLE_FAMILY,1026,8041,304000,1951,1,0.41034247,1.52997182,146
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1325,6300,364000,1957,2,0.40948006,1.61003537,149
2,4,Fresno,Central Valley,July,SINGLE_FAMILY,1208,7777,304000,1954,1,0.26138888,1.72448412,150
2,4,Fresno,Central Valley,August,SINGLE_FAMILY,1522,6000,325000,1954,2,0.24420662,1.74774951,149
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1372,6300,375500,1957,2,0.24566169,1.49674023,149
1,3,Fresno,Central Valley,July,SINGLE_FAMILY,955,6185,313000,1954,0,0.30448079,1.73396299,150
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,1221,6400,245000,1954,1,0.25000134,1.76957433,150
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1310,6466,395000,1956,2,0.18371365,1.15739533,117
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1188,6098,325000,1954,1,0.20011012,1.70924836,150
1.5,3,Fresno,Central Valley,August,SINGLE_FAMILY,1528,6577,265000,1958,0,0.32451792,1.70986903,152
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1344,8646,365000,1956,2,0.45515682,0.89539809,109
2,4,Fresno,Central Valley,August,SINGLE_FAMILY,1530,6500,390000,1961,2,0.1814016,1.61501339,116
3,4,Fresno,Central Valley,July,SINGLE_FAMILY,2627,8851,400000,1954,2,0.38502018,1.36276936,111
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1296,7772,355000,1953,2,0.50120808,1.16616507,108
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,1470,6481,320000,1958,2,0.30448613,1.6807876,113
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1523,7772,343000,1954,2,0.41669617,0.60786793,110
2,3,Fresno,Central Valley,June,SINGLE_FAMILY,1589,6600,351000,1959,2,0.26548826,1.8801918,115
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,1361,9073,330000,1958,2,0.20056382,1.67797357,118
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1705,6710,355000,1955,2,0.20486458,1.02106345,92
3,3,Fresno,Central Valley,August,SINGLE_FAMILY,1723,8100,405000,1971,2,0.12113746,0.89349513,93
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1634,6600,360000,1959,2,0.15150844,1.90502292,117
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,1272,7070,333000,1959,2,0.34020508,1.99256268,11
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1759,6600,420000,1959,2,0.09810019,1.97037624,117
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1266,6420,224500,1955,2,0.23341522,1.91729423,115
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1405,6120,320100,1957,2,0.21019445,1.61217798,103
2,2,Fresno,Central Valley,July,CONDO,1088,1408,228000,1969,1,0.37074038,1.75963748,118
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1232,7126,333000,1956,0,0.13645606,1.39366683,95
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1456,7505,359000,1957,1,0.35046342,1.29890226,82
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1262,6930,338000,1958,2,0.37716479,1.2772887,111
1.5,3,Fresno,Central Valley,August,SINGLE_FAMILY,1318,6621,255000,1958,0,0.27267478,1.74171653,100
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1179,6600,335000,1956,2,0.13803779,1.43238998,99
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1444,6510,356000,1958,2,0.28282804,1.38235785,111
2,4,Fresno,Central Valley,July,SINGLE_FAMILY,1473,7980,286500,1958,2,0.22790756,1.44516054,111
1.75,3,Fresno,Central Valley,July,SINGLE_FAMILY,1419,6534,205000,1956,0,0.17998601,1.4941717,105
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1328,6944,335000,1955,2,0.31717326,1.40041598,81
1.5,3,Fresno,Central Valley,August,SINGLE_FAMILY,1118,6098,330000,1958,0,0.22258055,1.71524825,101
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,1576,6600,359000,1955,2,0.33647133,1.323121,8
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,2201,12349,389000,1962,2,0.37570581,2.00752474,116
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1165,8276,280000,1968,2,0.12204811,1.56063368,111
3,3,Fresno,Central Valley,September,SINGLE_FAMILY,1529,6970,320000,1955,2,0.23581072,1.46953814,32
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1535,6100,370000,1957,1,0.16723553,1.77305916,116
1,3,Fresno,Central Valley,July,SINGLE_FAMILY,1076,6926,220000,1955,0,0.1925271,1.83727254,116
2,3,Fresno,Central Valley,June,SINGLE_FAMILY,1200,6490,317000,1967,1,0.39652187,2.41032455,98
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1565,6600,375000,1959,2,0.28937105,1.91678331,115
2,4,Fresno,Central Valley,July,SINGLE_FAMILY,1672,16117,435000,1949,1,0.20039095,2.34915828,86
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1232,6200,257000,1961,2,0.10938137,2.64585169,82
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1901,8160,351000,1962,0,0.09745066,1.54222212,150
2,4,Fresno,Central Valley,August,SINGLE_FAMILY,1510,1152,205000,1974,2,0.49032895,2.08994825,108
3,3,Fresno,Central Valley,July,SINGLE_FAMILY,1649,1599,270000,1981,2,0.35594793,2.466797,36
1,3,Fresno,Central Valley,July,SINGLE_FAMILY,1066,6000,302000,1961,2,0.32832012,2.59279145,21
3,3,Fresno,Central Valley,August,SINGLE_FAMILY,1374,801,270000,1980,1,0.15790878,2.50396046,65
2,2,Fresno,Central Valley,July,SINGLE_FAMILY,1492,6616,345000,1962,2,0.39456701,2.88356963,12
1,2,Fresno,Central Valley,September,CONDO,944,1200,205000,1974,0,0.4775856,1.97250382,114
1.5,3,Fresno,Central Valley,July,SINGLE_FAMILY,1636,8450,258500,1963,0,0.42045212,1.99731231,116
3,3,Fresno,Central Valley,September,CONDO,1374,801,276000,1980,1,0.19720409,2.47325806,65
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,1250,1152,247500,1972,1,0.66158546,2.686467,18
2,3,Fresno,Central Valley,June,SINGLE_FAMILY,2153,7616,485000,2007,2,0.14888673,6.19226314,4
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,1246,8751,348000,1955,2,0.35729786,3.07104511,33
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1272,8800,340000,1960,2,0.27882188,2.74826261,33
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1832,11165,455000,1979,2,0.41058332,3.95023936,33
2,2,Fresno,Central Valley,July,SINGLE_FAMILY,1080,9750,295000,1970,2,0.21390993,3.44155486,35
1,2,Fresno,Central Valley,July,SINGLE_FAMILY,618,74618,250000,1925,0,0.44634045,4.11366339,35
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1744,6000,395000,1982,2,0.38033768,5.32575296,10
2,4,Fresno,Central Valley,August,MULTI_FAMILY,1608,6100,443000,1969,0,0.58477842,4.06063413,13
2,5,Fresno,Central Valley,July,SINGLE_FAMILY,1897,6900,438150,2003,2,0.6010696,6.25454765,4
1.5,3,Fresno,Central Valley,August,SINGLE_FAMILY,1423,8232,425000,1976,0,0.29359932,3.81535188,14
3,4,Fresno,Central Valley,July,SINGLE_FAMILY,1500,8120,400000,1960,0,0.44054162,3.80567265,17
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1322,7492,310000,1962,0,0.29058831,3.72872802,16
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1683,6000,399999,1979,2,0.82421193,4.85635738,13
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1415,8500,380000,1985,2,0.50198319,5.60518491,7
1,3,Fresno,Central Valley,August,SINGLE_FAMILY,1436,7501,334000,1946,2,0.30134432,2.7403332,35
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,1040,7701,344000,1960,2,0.133754,2.66700444,35
1,2,Fresno,Central Valley,July,CONDO,1076,1056,203000,1979,1,0.31605047,2.9772914,31
1,2,Fresno,Central Valley,July,SINGLE_FAMILY,1176,8058,215100,1948,0,0.47411764,2.92030436,34
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1280,6510,347000,1960,2,0.32524558,2.77836129,26
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,1953,12610,408000,1959,2,0.49871647,3.1481759,32
2,3,Fresno,Central Valley,September,SINGLE_FAMILY,1232,6300,305000,1960,2,0.23456818,2.8628657,18
2,4,Fresno,Central Valley,September,SINGLE_FAMILY,1562,11957,375000,1952,2,0.38239007,3.07118452,36
1,3,Fresno,Central Valley,August,SINGLE_FAMILY,1646,7631,320000,1952,2,0.33090725,3.25817741,34
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1348,6100,300000,1962,1,0.43800447,3.13320398,25
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1902,9775,406000,1968,2,0.1375886,3.37530571,36
1,2,Fresno,Central Valley,July,SINGLE_FAMILY,896,15245,215000,1949,0,0.235386,3.35564138,36
2,2,Fresno,Central Valley,September,CONDO,908,912,205000,1988,1,0.18262329,3.51918958,33
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1782,7446,385000,1978,2,0.3204189,3.79182803,35
2,3,Fresno,Central Valley,August,SINGLE_FAMILY,1782,8058,300000,1978,2,0.37303322,3.84167332,35
2,4,Fresno,Central Valley,September,SINGLE_FAMILY,1847,8856,350000,1959,2,0.36077219,4.0384855,36
1.5,3,Fresno,Central Valley,July,SINGLE_FAMILY,1979,13895,401000,1949,0,0.453653,4.07790433,37
1,3,Fresno,Central Valley,August,SINGLE_FAMILY,900,13200,315000,1955,1,0.15803189,3.73044957,29
2,3,Fresno,Central Valley,July,SINGLE_FAMILY,1852,15372,415000,1956,2,0.74918817,4.10142438,14
2,2,Fresno,Central Valley,August,SINGLE_FAMILY,1255,37026,380000,1946,0,0.72948791,4.46295051,35
2,4,Fresno,Central Valley,August,SINGLE_FAMILY,1773,6565,427500,2016,2,0.52637662,4.90784291,4
